Step:  96/100Loss: 4.62677ROC-AUC Score: 0.816Average Precision: 0.846Total-Time: 24
Step:  98/100Loss: 4.61448ROC-AUC Score: 0.816Average Precision: 0.846Total-Time: 24
Step: 100/100Loss: 4.60260ROC-AUC Score: 0.816Average Precision: 0.846Total-Time: 25
Step:   2/100Loss: 7.93444ROC-AUC Score: 0.541Average Precision: 0.536Total-Time: 0
Step:   4/100Loss: 7.88497ROC-AUC Score: 0.577Average Precision: 0.578Total-Time: 1
Step:   6/100Loss: 7.78278ROC-AUC Score: 0.597Average Precision: 0.603Total-Time: 1
Step:   8/100Loss: 7.62519ROC-AUC Score: 0.612Average Precision: 0.623Total-Time: 2
Step:  10/100Loss: 7.41995ROC-AUC Score: 0.627Average Precision: 0.639Total-Time: 2
Step:  12/100Loss: 7.18351ROC-AUC Score: 0.643Average Precision: 0.656Total-Time: 3
Step:  14/100Loss: 6.93742ROC-AUC Score: 0.662Average Precision: 0.677Total-Time: 3
Step:  16/100Loss: 6.70249ROC-AUC Score: 0.684Average Precision: 0.703Total-Time: 4
Step:  18/100Loss: 6.49372ROC-AUC Score: 0.708Average Precision: 0.731Total-Time: 4
Step:  20/100Loss: 6.31768ROC-AUC Score: 0.730Average Precision: 0.757Total-Time: 5
Step:  22/100Loss: 6.17093ROC-AUC Score: 0.750Average Precision: 0.779Total-Time: 5
Step:  24/100Loss: 6.04343ROC-AUC Score: 0.764Average Precision: 0.794Total-Time: 6
Step:  26/100Loss: 5.92677ROC-AUC Score: 0.773Average Precision: 0.803Total-Time: 6
Step:  28/100Loss: 5.81799ROC-AUC Score: 0.780Average Precision: 0.810Total-Time: 7
Step:  30/100Loss: 5.71832ROC-AUC Score: 0.785Average Precision: 0.814Total-Time: 7
Step:  32/100Loss: 5.62831ROC-AUC Score: 0.790Average Precision: 0.819Total-Time: 8
Step:  34/100Loss: 5.54621ROC-AUC Score: 0.795Average Precision: 0.824Total-Time: 8
Step:  36/100Loss: 5.47073ROC-AUC Score: 0.800Average Precision: 0.829Total-Time: 9
Step:  38/100Loss: 5.40175ROC-AUC Score: 0.804Average Precision: 0.834Total-Time: 9
Step:  40/100Loss: 5.33894ROC-AUC Score: 0.808Average Precision: 0.838Total-Time: 10
Step:  42/100Loss: 5.28154ROC-AUC Score: 0.811Average Precision: 0.840Total-Time: 10
Step:  44/100Loss: 5.22908ROC-AUC Score: 0.814Average Precision: 0.842Total-Time: 11
Step:  46/100Loss: 5.18115ROC-AUC Score: 0.816Average Precision: 0.844Total-Time: 11
Step:  48/100Loss: 5.13716ROC-AUC Score: 0.817Average Precision: 0.845Total-Time: 12
Step:  50/100Loss: 5.09678ROC-AUC Score: 0.819Average Precision: 0.846Total-Time: 12
